text,label
Always happy after a long day on set ️ filmed the pilot for #snowfall on #fx today! Welcome to…,0
Reppin' starBUCKs. I feel good about today. #actor #actors #model #musician #actorslife…,4
"@user I'm just sayin! @ Alumni House, UC Berkeley",1
"wishing this pretty lady a happy 21st! love ya Dessie girl, teach…",2
"️ #love my #littlefamily ️ #LAwinter #75andsunny #lagunabeach #OCwinter @ Emerald Bay, Orange…",0
"LA talk to me niceeee #LA #lanights #hollywoodnights #santamonica @ Los Angeles, California",2
"Nope. Japanese or Korean please. Ay. @ Americana at Glendale, California",1
Bout to go real #lowkey,4
I came home to a box of goodies from @user Looking forward to revamping my routine…,2
"Thank you for the ""no reason"" flowers #excusethemessyaftergamehair #ilysm @ Irvine, California",2
Always messing up drills Great way to spend my last practice. Excited for…,1
"I love you @user @ Los Angeles, California",0
Spicy Taco Shrimp was the best! The #KulaRevolvingSushiBar was legit! Highly recommend this…,3
Cause if you want to keep me you gotta love me harder ... @ San…,4
Tacos before Vatos...LOL @ Hilltop High,1
Our youngest son Drew is getting involved with the family business ️Here he is modeling this…,0
the sweetest person I know.. lolo @ Sandy Beach,2
"Missing these faces tonight. ️ #thefam #homeiswheretheheartis #oregon @ Portland, Oregon",0
Happy Friday! Enjoy your weekend and good luck with finals next week @ Santa Monica College,4
Found this in my camera roll thought I'd share it with y'all #justinbieber #onetime #oldbutgold…,4
Theses two people are my heroes!! ️ ️ ️ ️ ️ ️ ️ ️ ️ ️#stopyulinforever,0
"Lazy, dirty, stinky ass Roomate..we've all had them w/ thegregorywilliam @ Santa Monica,…",1
LBJ nyo! dmsantos23rt marts727 @ Oracle Arena and Coliseum,1
"Putting my gift cards to use already (@ Starbucks in Northridge, CA)",3
@user haha you're barely 20. You got a long way to go edss,4
VINE A RETAR A MAYWEATHER JR Y CORRIO @ Mayweather Boxing Gym,1
"Due to popular demand, I have tagged the other person here. Hahahahahahaha #devoutcoffee…",1
"@user blazed this rendition of ""Crazy"" @user @user @user",3
"@user Thank you for the heads up, Rena. He's now blocked. You're awesome for always looking out for us!",4
Tbt to Last Years NFR #kassidydennison #mgmgrand @ MGM Grand Las Vegas,2
@ Cheesecake Factory,3
"@user Technically yes, but all of mine are ancient now. I think my most recent one is the Droid RAZR. Probably won’t get N",1
"A little soul to ""soul to squeeze"" for your afternoon pleasure @ Barona Resort &amp; Casino",4
do you have life alert? because i've fallen for you and i can't get up! @ Marquee Dayclub &amp;…,1
Chilling in the boss @user seat before he get back in here for half time. @ Staples…,1
Ugly Christmas sweaters &amp; beautiful best friends ️ @ Q's Billiards,0
Disney makes up happy! #Disneyland #DreamComeTrue #Vacation #LosAngeles #California #Beautiful…,4
"#FlashbackFriday""Just you &amp; me......just you &amp; me...."" ️___________________#flashback to being…",0
Costco sells everything @ Costco,1
"Thanks @user ️ As @user says Ask, Believe, Receive. In this case Instagram,…",0
I had a hopeless teenage heart I lost back then. What a night to remember @ Downtown Los Angeles,2
"Long program today @ Portland, Oregon",1
"""I woke up like this"" My always happy and smiley baby boy Alexander Benedict turned 8 months…",4
@user because I can so fuck you lmao,1
"Bubba got mad at me so he slammed the door &amp; went to sleep mind you, he's only 2yrs old lol",1
With my babe. #sanfrancisco #withmybabe #love ️ #thebluedoor @ The…,0
@user made my morning at @user ️ #gorillygoods @ Anaheim Convention Center,0
Another pic with @user ! She called us stalkers ! Amazing talented graffiti artist check…,1
"Another day another dollar blessed to have a job and my loving wife and kids ️ ️ ️ ️ (@ AMR in Portland, OR)",0
"Just that sound alone makes the world stop ️ @ Sausalito, California",0
This look is up on the blog today @ Moonlight Beach,2
bummed that it's raining and I have my birthday on a Monday but this brightened my morning …,4
"Everyone with the exception of spartiqus. ️#thanksgiving #familytime #thefarm @ Canby, Oregon",0
...and I dont even drink beer. The lituation in #LA was too @ Venice Beach Santa Monica…,3
"My Little Family @ La Puente, California",2
"Not used to put on my own gas haha (at @user in Ontario, CA)",1
Bruh #lobstermacncheese @ Rodeo Drive,3
With Janice! @ Anaheim Packing House,4
"Love them nellbell_04 @user @ California State University, Chico",2
"After 8yrs of @user in Sherman Oaks, today is my last 'regular' class. Very bittersweet. Thank u @user 4 making me start",4
Happy Birthday martinarbis ️ Wishing you more success &amp; happiness in life. God bless you always!…,0
"Love a good pastel suit this time of year!! #suits #ootd @ Marina del Rey, California",2
rayuptown and @user bringing the at Foundation last night!!! @user nights in…,3
My humans. ️ ️ @ Smith Rock State Park,0
Perfect wedding with the perfect weather! Congrats Bonnie and Walter! The blessing rain didn't…,2
#BishopNehru new visual coming soon #Ridaya @user @ Hollywood,3
"Have a good day y'all @ Bothell, Washington",4
"A mix of blackberry, sweet spices, coffee beans and Vanilla make any wine enthusiast heavenly …",4
Brand New This Week.!!!!! S/O to @user playing that new from my Brother…,3
Repost from @user using repostregramapp - @user @user @user #vapehappy…,3
Just look at them!! ️ #8716 #JackedByJacocks #MrAndMrs @ DoubleTree by Hilton Los Angeles Downtown,0
"@user ""Why so slow?""",4
Our budding pianist practicing her creativity @ School of Rock Rancho Santa Margarita,4
"Exploring San Francisco with this beautiful soul @user #sanfrancisco @ San Francisco, California",2
Picking up Patrick -- so excited but not as excited as Erin!!! ️ ️ ️ (@ Los Angeles International Airport (LAX)),0
"Aw, I am a friend!",4
#pomonachristmasparade #JoshuaMatthew @ Downtown Pomona,2
"SF, you will defiantly be missed. Best four years @ San Francisco,…",2
"#Repost @user ... Merry Christmas 2 all, and 2 all and…",2
Guest speaker talking about Hologram. #marketingclass…,4
Wait for my new line of plates .... OPA!!!! by Enrique @user @user,1
Helicopter ride over the Grand Canyon ️#throwback #90sshit #maybe80s #grateful #goodtimes…,0
️#eureka @ Carson Mansion,0
Too funny somebody should have tripped her butt. @ McCarran…,1
I love this woman! #bklouchis @ Boundary Oak Golf Course,2
In love with this Café ️ #aesthetic @ Third Street Promenade,0
"Portland nights #firepit #portland #pdx #chill @ Overlook, Portland",3
Kim is a savage and Taylor is a fraud,1
#@michealFranti. ️date night!! @ Mountain Winery Concerts,0
"Hello from the other side... @ Mission Viejo, California",4
SF you are so beautiful! #vscocam #vscofilm #vsco #weddingphotography #weddingphotographer…,2
"he's a very nice person, I appreciate very much how nice you…",4
"#cartoon # ️ #love #girl @ Los Angeles, California",0
Let there be lights #lacma #urbanlights #losangeles #california #CaliforNerdation @ Urban…,4
me and my best friends @ California Lutheran University,4
Add our snapchat: Model: amandaeliselee #amandaeliselee #selfie #snapchat…,3
Nine in the afternoon ️ @user @ Irvine Meadows Amphitheatre,0
Christmas concert with these lovely ladies #theclan @ Concordia…,2
HE is danger!!! #Dancing #GNO #ClaudInTheCity #ClaudAdventures #HaveYouMetDebbie #80sNight…,3
Obsessed with my vintage butterfly pins #vintagepins #vintage #butterflies #obsessed…,2
"A short walk to a not-to-be-missed waterfall #California #BigSur @ Mcway Falls, Julia Pfeiffer…",4
"Bloody luv a countdown @ Las Vegas, Nevada",4
"My little family. Hahahaha it was a nice trial night, for the boy not the dog; the dog…",4
Big ️ | Big Bro Realness #BigHeart #AbbeyFam #Equality #MeetMeAtTheAbbey #EventPlanners #BFF…,0
"So happy they let me request a window seat. @ Union Station (Portland, Oregon)",4
|| adventures in wonderland || #flame #life - #wonderland - cause this could only…,3
What's that's smell #lecquescalonestoney @ Tapia Bros. Farm,1
Fun evening in old town with my dad and stepmom @ Historic Old Town San Diego,4
Lots of love for saadymelendez and tsl3rd for capturing this moment! ️ love you both... #love…,0
Join us TONIGHT Halloween Party #lit #turnup Strategic Media Entertainment #TheMiCLive…,3
OMG! I'm so bored that this totally made me laugh.. Th pizza guy was cute too #shareacoke…,1
Yay! @ Great Mall,4
"#Succulents added to a #weddingbouquet... #rustic, #stylish, &amp; #timeless @user ||…",2
-Best start to Christmas Eve- ️ #HGPGFam #aoiichicostate #merrychristmaseve @ Mimi's Cafe,0
I love LA!In the ️ of downtown LA....fabulous!#fashiondesignerlife #joeygalonatelier…,0
Fortune for today @ Mayflower Seafood Restaurant,4
About to watch Batman v Superman @ Universal CityWalk Hollywood,3
"5MONTHS and still counting @ San Francisco, California",2
Our man @user is on FIRE Back to Back TV Show Bookings!! #DanielHoffAgency #NYC #Talent…,3
@user @user hahahah no I'm not,1
LINK IN BIO. Squad Shit #KUMSYdaGODS #Soundcloud #ViceCity #626 #VideoCominSoon #StayTuned…,3
When he makes you feel on top of the world #tamontam #MtTam #naturedoesit #greatestfeeling…,2
My big boy miss me @ Los Angeles International Airport (LAX),4
"Everybody at my job today!! ... Create your own future, no such thing as luck. You're in…",1
Dessert was amazeballs @ Buddy V's,4
In love with my Californie ! ️ #california #marincounty #sanfrancisco #berkeley #hiking…,0
Ummmmm idk man __joey1 ivotefortrump @ The Playboy Mansion,1
@ Hard Summer Music Festival,3
"Another great #SDCC with my Adventure Buddy! @ Comicon, San Diego Convention Center",2
Friday night turn upppp! Happy Birthday aaashleygraham ️ ️ ️ @ Presidio Bowling Center,0
"A Royals/X/Panda truce. Well, just for the day @ Warner Bros. Entertainment",2
We Three Qweenz comin at u wit our classic Christmastime rap. Hot joint yo Thanks…,3
Hanging with my love ️ #behappy #enjoytoday #fabulousincalifornia #heyyall #happyhappyhappy…,0
"Underwater photo of me &amp; babe ️ @ San Diego, California",0
"#tbt miss you Cali ... Be bck shortly @ Canoga Park, California",4
Interview with @user led by @user &amp; @user ...never a dull moment…,1
LA is always chill...which I need to be! @ Urth Caffe - Melrose,1
WEDDING CELEBRATION labanquets anoushcatering @user 12/18/16 CONGRATS TO VASKEN …,0
Ticket Giveaway At The Hottest Latin Night Every Saturday!(NO COVER ALL NIGHT/ENTRADA…,3
"I love this new view ️ ️ ️ @ Venice, California",0
"PITAYA SMOOTHIE : Pitaya also known as "" Dragon Fruit"" is a very enjoyable nutritional treat! …",4
Look! It's 2 wild #dorks in their natural habitat! #friends #snäpchat #runyoncanyon #runyon…,1
Rainy Day In The Trap Music Video In my bio Go Watch And Subscribe #SeasonedLife…,3
Sooooooo delicious! #chichentamales #chickenmole #mexicanrice #chilibeans #tortillas…,0
Hey guys look this way @ Federal Way Community Center,1
"Nails done, Seattle style. || #nailstagram #nails #seattle #bblogger #beauty #red #rednails…",4
puff daddy.He gon say shut up.u drink wine out a box! …,1
We have a lot to be &gt;&gt;thankful&lt;&lt; for this week &amp; always Stop by today before the BLACK FRIDAY…,2
Now that's two hot pieces of ...... honoring my good friend @user ! Congrats…,3
Guess which one is Erin's? #smoothies @ Jamba Juice,1
@user needs to start taking naps,1
Back in Matt for the start of the @user season! Dope half court shot by @user …,3
Passion fruit tea @ Starbucks,2
An accurate portrayal of #millennial interaction ft. @user #teenwolf #letsmakeout @ Los…,1
"Meet our new favorite Fall layer, the Soleil cardigan by @user ️ #love #LenceriaLA #Melrose…",0
"Someone came to visittttt ️ ️ ️ stephmakowskiart @ Los Angeles, California",0
"Sea gulls and sea lions by the seashore! (@ Fisherman's Wharf - @user in San Francisco, CA)",1
"Visiting My daughter Tiana near Disney, for Starbucks before her meeting @ Disneyland",4
"Happy Thanksgiving!! ️ #daddysgirls #thanksgiving @ Sacramento,…",0
"Happy birthday, to my dab Melanie! (@ Downtown Fullerton in Fullerton, CA)",2
Chinaman &amp; my big brothers . @ The Madison at Town Center -…,4
New name spelling....who needs the letter A anyways #starbucks #monday @ Starbucks,1
"The big bro @user and I at my first DJ gig today | DJ Rated TG ?? Lol.. @ La Mirada,…",1
"LoL @ West Covina, California",1
H A P P Y B I R T H D A Y Yemi! You’re the best sister that anyone could have asked for.…,2
Hiking because the gym is closed @ Hollywood Sign,4
#tbt To #hot days in #la and being reunited this weekend to my #littlefoot @user this…,3
@user your not supposed to be doing drugs (bio) @user,1
"I'm in the heat turning up the HEAT. No matter where I'm at, I'm always bringing . The…",3
Sunday Squad Goals!! #saulsisters @ Manhattan Beach Strand,2
On Fire @ Downtown Los Angeles,3
If you ever find yourself in Castroville Ca Stop By for Some Fire @user,3
Always happy with the henna_kingdom beautiful style #hennakingdom #henna #mehndi…,2
Hey Seattle I'm back Excited to be back in this great city and looking forward to sharing The…,4
Weekend well spent with my love ️ @ Mountain Lakes at Lytle Creek,0
Bacon wrap asparagus .......... healthy and unhealthy at the same time #dinnertime…,4
️ these dresses in disneyland's #Soundsational #Parade #Disneyland #DisneylandResort…,0
I remember when I got hit in the head with a pot,1
"I love me a good floatie @ Washington, California",2
